timestamp,gps_lat,gps_lon,qmi_tag,rat_mode,lte_plmn,lte_tac,lte_ecgi,lte_earfcn,lte_pci,lte_rsrp_dbm,lte_rsrq_db,lte_rssi_dbm,nr_plmn,nr_tac,nr_nci,nr_arfcn,nr_pci,nr_rsrp_dbm,nr_rsrq_db,nr_snr_db,lte_interfreq_neighbors_json
2026-05-07T12:56:16.206595Z,,,QMI,nsa,24201,33131,51284228,1450,73,-84.9,-7.8,-57.3,,,,643296,,,,,"[{""earfcn"":""3150"",""pci"":""384"",""rsrp"":""-101.0"",""rsrq"":""-9.5"",""rssi"":""-82.2""},{""earfcn"":""3150"",""pci"":""385"",""rsrp"":""-112.5"",""rsrq"":""-19.9"",""rssi"":""-83.6""},{""earfcn"":""3348"",""pci"":""409"",""rsrp"":""-96.2"",""rsrq"":""-8.4"",""rssi"":""-79.0""},{""earfcn"":""3348"",""pci"":""408"",""rsrp"":""-110.1"",""rsrq"":""-20.0"",""rssi"":""-79.0""},{""earfcn"":""3348"",""pci"":""34"",""rsrp"":""-111.5"",""rsrq"":""-18.8"",""rssi"":""-82.4""}]"
2026-05-07T12:56:26.887197Z,,,QMI,nsa,24201,33131,51284228,1450,73,-86.3,-7.5,-58.4,,,,643296,,,,,"[{""earfcn"":""3150"",""pci"":""384"",""rsrp"":""-100.8"",""rsrq"":""-9.1"",""rssi"":""-82.3""},{""earfcn"":""3150"",""pci"":""385"",""rsrp"":""-109.0"",""rsrq"":""-17.1"",""rssi"":""-81.4""},{""earfcn"":""3348"",""pci"":""409"",""rsrp"":""-98.8"",""rsrq"":""-8.9"",""rssi"":""-80.2""},{""earfcn"":""3348"",""pci"":""408"",""rsrp"":""-108.2"",""rsrq"":""-19.0"",""rssi"":""-80.2""},{""earfcn"":""3348"",""pci"":""34"",""rsrp"":""-107.5"",""rsrq"":""-19.6"",""rssi"":""-78.7""}]"
2026-05-07T12:56:52.513906Z,,,QMI,nsa,24201,33131,51284228,1450,73,-86.4,-7.3,-59.1,,,,643296,,,,,"[{""earfcn"":""3150"",""pci"":""384"",""rsrp"":""-97.9"",""rsrq"":""-8.8"",""rssi"":""-80.1""},{""earfcn"":""3150"",""pci"":""385"",""rsrp"":""-108.6"",""rsrq"":""-19.1"",""rssi"":""-80.6""},{""earfcn"":""3348"",""pci"":""409"",""rsrp"":""-96.9"",""rsrq"":""-8.6"",""rssi"":""-79.3""},{""earfcn"":""3348"",""pci"":""408"",""rsrp"":""-109.7"",""rsrq"":""-17.1"",""rssi"":""-79.3""}]"
2026-05-07T12:57:08.176462Z,,,QMI,nsa,24201,33131,51284228,1450,73,-87.5,-7.3,-59.6,,,,643296,,,,,"[{""earfcn"":""3150"",""pci"":""384"",""rsrp"":""-93.7"",""rsrq"":""-8.0"",""rssi"":""-76.2""},{""earfcn"":""3150"",""pci"":""385"",""rsrp"":""-108.1"",""rsrq"":""-20.0"",""rssi"":""-76.2""},{""earfcn"":""3348"",""pci"":""409"",""rsrp"":""-94.8"",""rsrq"":""-8.5"",""rssi"":""-77.2""},{""earfcn"":""3348"",""pci"":""408"",""rsrp"":""-107.2"",""rsrq"":""-20.0"",""rssi"":""-77.2""}]"
2026-05-07T12:57:28.980907Z,,,QMI,nsa,24201,33131,51284228,1450,73,-89.7,-10.3,-57.6,,,,643296,,,,,"[{""earfcn"":""3150"",""pci"":""384"",""rsrp"":""-101.5"",""rsrq"":""-10.7"",""rssi"":""-82.0""},{""earfcn"":""3150"",""pci"":""385"",""rsrp"":""-104.8"",""rsrq"":""-12.9"",""rssi"":""-82.0""},{""earfcn"":""3348"",""pci"":""409"",""rsrp"":""-102.4"",""rsrq"":""-10.8"",""rssi"":""-80.5""},{""earfcn"":""3348"",""pci"":""408"",""rsrp"":""-104.7"",""rsrq"":""-15.5"",""rssi"":""-80.5""}]"
2026-05-07T12:57:54.543085Z,,,QMI,nsa,24201,33131,51621893,1450,90,-83.9,-12.8,-50.4,,,,643296,,,,,"[{""earfcn"":""3150"",""pci"":""402"",""rsrp"":""-100.7"",""rsrq"":""-16.5"",""rssi"":""-75.2""},{""earfcn"":""3150"",""pci"":""403"",""rsrp"":""-95.8"",""rsrq"":""-10.7"",""rssi"":""-75.2""},{""earfcn"":""3150"",""pci"":""384"",""rsrp"":""-99.7"",""rsrq"":""-15.4"",""rssi"":""-75.2""},{""earfcn"":""3348"",""pci"":""409"",""rsrp"":""-101.9"",""rsrq"":""-14.5"",""rssi"":""-78.2""},{""earfcn"":""3348"",""pci"":""65"",""rsrp"":""-101.9"",""rsrq"":""-14.8"",""rssi"":""-78.2""},{""earfcn"":""3348"",""pci"":""63"",""rsrp"":""-101.2"",""rsrq"":""-12.7"",""rssi"":""-78.2""},{""earfcn"":""3348"",""pci"":""445"",""rsrp"":""-106.8"",""rsrq"":""-19.9"",""rssi"":""-77.9""},{""earfcn"":""1306"",""pci"":""123"",""rsrp"":""-87.6"",""rsrq"":""-12.3"",""rssi"":""-64.4""},{""earfcn"":""1306"",""pci"":""125"",""rsrp"":""-88.4"",""rsrq"":""-12.6"",""rssi"":""-64.4""},{""earfcn"":""1306"",""pci"":""106"",""rsrp"":""-91.9"",""rsrq"":""-16.0"",""rssi"":""-64.5""}]"
2026-05-07T12:58:15.144655Z,,,QMI,lte,000000,65535,4294967295,1450,90,-86.1,-9.7,-55.7,,,,,,,,,"[{""earfcn"":""3150"",""pci"":""384"",""rsrp"":""-108.2"",""rsrq"":""-16.3"",""rssi"":""-81.9""},{""earfcn"":""3150"",""pci"":""403"",""rsrp"":""-101.9"",""rsrq"":""-9.2"",""rssi"":""-70.1""},{""earfcn"":""3150"",""pci"":""199"",""rsrp"":""-107.4"",""rsrq"":""-16.5"",""rssi"":""-81.9""},{""earfcn"":""3348"",""pci"":""409"",""rsrp"":""-108.2"",""rsrq"":""-15.9"",""rssi"":""-82.7""},{""earfcn"":""3348"",""pci"":""65"",""rsrp"":""-102.2"",""rsrq"":""-10.2"",""rssi"":""-70.9""},{""earfcn"":""3348"",""pci"":""472"",""rsrp"":""-110.9"",""rsrq"":""-17.9"",""rssi"":""-82.9""},{""earfcn"":""300"",""pci"":""58"",""rsrp"":""-93.0"",""rsrq"":""-9.6"",""rssi"":""-72.3""},{""earfcn"":""300"",""pci"":""164"",""rsrp"":""-97.8"",""rsrq"":""-16.6"",""rssi"":""-72.3""}]"
2026-05-07T12:58:36.883441Z,,,QMI,nsa,24201,33131,51621894,3150,403,-89.0,-9.2,-59.9,,,,643296,,,,,"[{""earfcn"":""1450"",""pci"":""90"",""rsrp"":""-72.5"",""rsrq"":""-7.9"",""rssi"":""-56.0""},{""earfcn"":""1450"",""pci"":""199"",""rsrp"":""-86.0"",""rsrq"":""-17.1"",""rssi"":""-56.0""},{""earfcn"":""1450"",""pci"":""227"",""rsrp"":""-80.0"",""rsrq"":""-11.9"",""rssi"":""-56.0""},{""earfcn"":""3348"",""pci"":""65"",""rsrp"":""-91.5"",""rsrq"":""-12.6"",""rssi"":""-69.4""},{""earfcn"":""3348"",""pci"":""408"",""rsrp"":""-96.3"",""rsrq"":""-16.1"",""rssi"":""-69.4""},{""earfcn"":""3348"",""pci"":""472"",""rsrp"":""-109.0"",""rsrq"":""-20.0"",""rssi"":""-73.3""},{""earfcn"":""1306"",""pci"":""123"",""rsrp"":""-76.6"",""rsrq"":""-13.3"",""rssi"":""-54.2""},{""earfcn"":""1306"",""pci"":""227"",""rsrp"":""-89.9"",""rsrq"":""-20.0"",""rssi"":""-57.5""},{""earfcn"":""1306"",""pci"":""251"",""rsrp"":""-82.1"",""rsrq"":""-18.3"",""rssi"":""-54.2""}]"
2026-05-07T12:58:47.495102Z,,,QMI,nsa,24201,33131,51621894,3150,403,-97.2,-11.0,-66.0,,,,643296,,,,,"[{""earfcn"":""1450"",""pci"":""90"",""rsrp"":""-85.9"",""rsrq"":""-14.8"",""rssi"":""-59.2""},{""earfcn"":""1450"",""pci"":""199"",""rsrp"":""-85.0"",""rsrq"":""-16.3"",""rssi"":""-59.3""},{""earfcn"":""1450"",""pci"":""227"",""rsrp"":""-87.7"",""rsrq"":""-19.4"",""rssi"":""-59.3""},{""earfcn"":""1450"",""pci"":""213"",""rsrp"":""-88.0"",""rsrq"":""-15.6"",""rssi"":""-63.4""},{""earfcn"":""3348"",""pci"":""65"",""rsrp"":""-98.0"",""rsrq"":""-13.4"",""rssi"":""-72.7""},{""earfcn"":""3348"",""pci"":""408"",""rsrp"":""-109.7"",""rsrq"":""-20.0"",""rssi"":""-76.7""},{""earfcn"":""3348"",""pci"":""472"",""rsrp"":""-99.7"",""rsrq"":""-14.6"",""rssi"":""-72.7""},{""earfcn"":""3348"",""pci"":""180"",""rsrp"":""-109.3"",""rsrq"":""-19.8"",""rssi"":""-80.0""},{""earfcn"":""1306"",""pci"":""123"",""rsrp"":""-89.3"",""rsrq"":""-15.1"",""rssi"":""-62.2""},{""earfcn"":""1306"",""pci"":""125"",""rsrp"":""-94.9"",""rsrq"":""-17.8"",""rssi"":""-65.7""},{""earfcn"":""1306"",""pci"":""251"",""rsrp"":""-86.2"",""rsrq"":""-12.1"",""rssi"":""-62.2""},{""earfcn"":""1306"",""pci"":""292"",""rsrp"":""-94.9"",""rsrq"":""-17.8"",""rssi"":""-65.6""}]"
2026-05-07T12:59:03.092052Z,,,QMI,nsa,24201,33131,51275779,3150,403,-99.6,-18.3,-72.3,,,,643296,,,,,"[{""earfcn"":""1450"",""pci"":""90"",""rsrp"":""-85.7"",""rsrq"":""-17.2"",""rssi"":""-59.4""},{""earfcn"":""1450"",""pci"":""199"",""rsrp"":""-82.9"",""rsrq"":""-14.3"",""rssi"":""-59.4""},{""earfcn"":""1450"",""pci"":""213"",""rsrp"":""-77.4"",""rsrq"":""-9.1"",""rssi"":""-59.4""},{""earfcn"":""3348"",""pci"":""65"",""rsrp"":""-103.0"",""rsrq"":""-19.8"",""rssi"":""-72.9""},{""earfcn"":""3348"",""pci"":""430"",""rsrp"":""-91.7"",""rsrq"":""-9.7"",""rssi"":""-72.9""},{""earfcn"":""3348"",""pci"":""472"",""rsrp"":""-92.9"",""rsrq"":""-11.4"",""rssi"":""-72.9""},{""earfcn"":""3348"",""pci"":""429"",""rsrp"":""-100.6"",""rsrq"":""-17.8"",""rssi"":""-72.9""},{""earfcn"":""1306"",""pci"":""123"",""rsrp"":""-86.7"",""rsrq"":""-18.5"",""rssi"":""-59.2""},{""earfcn"":""1306"",""pci"":""292"",""rsrp"":""-82.9"",""rsrq"":""-12.8"",""rssi"":""-61.1""},{""earfcn"":""1306"",""pci"":""251"",""rsrp"":""-83.9"",""rsrq"":""-13.8"",""rssi"":""-61.1""}]"
