timestamp,gps_lat,gps_lon,qmi_tag,rat_mode,lte_plmn,lte_tac,lte_ecgi,lte_earfcn,lte_pci,lte_rsrp_dbm,lte_rsrq_db,lte_rssi_dbm,nr_plmn,nr_tac,nr_nci,nr_arfcn,nr_pci,nr_rsrp_dbm,nr_rsrq_db,nr_snr_db,lte_interfreq_neighbors_json
2026-05-02T08:13:02.618467Z,,,QMI,nsa,24201,33131,51297285,3150,421,-99.0,-14.6,-64.7,,,,643296,,,,,"[{""earfcn"":""1450"",""pci"":""277"",""rsrp"":""-82.9"",""rsrq"":""-16.4"",""rssi"":""-57.9""},{""earfcn"":""1450"",""pci"":""284"",""rsrp"":""-81.9"",""rsrq"":""-15.4"",""rssi"":""-57.9""},{""earfcn"":""1450"",""pci"":""283"",""rsrp"":""-78.2"",""rsrq"":""-14.0"",""rssi"":""-45.1""},{""earfcn"":""3348"",""pci"":""384"",""rsrp"":""-97.3"",""rsrq"":""-11.6"",""rssi"":""-77.9""},{""earfcn"":""3348"",""pci"":""205"",""rsrp"":""-102.1"",""rsrq"":""-14.9"",""rssi"":""-79.5""},{""earfcn"":""3348"",""pci"":""152"",""rsrp"":""-106.8"",""rsrq"":""-18.6"",""rssi"":""-77.9""},{""earfcn"":""3348"",""pci"":""151"",""rsrp"":""-104.8"",""rsrq"":""-17.6"",""rssi"":""-77.9""},{""earfcn"":""1306"",""pci"":""163"",""rsrp"":""-76.9"",""rsrq"":""-8.9"",""rssi"":""-60.2""},{""earfcn"":""1306"",""pci"":""226"",""rsrp"":""-84.2"",""rsrq"":""-15.5"",""rssi"":""-60.2""},{""earfcn"":""1306"",""pci"":""164"",""rsrp"":""-82.4"",""rsrq"":""-14.1"",""rssi"":""-60.2""}]"
2026-05-02T08:13:10.647001Z,,,QMI,nsa,24201,33131,51294475,3150,421,-108.0,-20.0,-77.2,,,,643296,,,,,"[{""earfcn"":""1450"",""pci"":""277"",""rsrp"":""-83.3"",""rsrq"":""-12.9"",""rssi"":""-61.6""},{""earfcn"":""1450"",""pci"":""284"",""rsrp"":""-91.1"",""rsrq"":""-20.0"",""rssi"":""-61.1""},{""earfcn"":""1450"",""pci"":""283"",""rsrp"":""-91.6"",""rsrq"":""-17.0"",""rssi"":""-61.6""},{""earfcn"":""1450"",""pci"":""46"",""rsrp"":""-84.6"",""rsrq"":""-13.8"",""rssi"":""-61.6""},{""earfcn"":""1450"",""pci"":""379"",""rsrp"":""-87.9"",""rsrq"":""-17.5"",""rssi"":""-61.8""},{""earfcn"":""3348"",""pci"":""384"",""rsrp"":""-104.6"",""rsrq"":""-15.7"",""rssi"":""-80.3""},{""earfcn"":""3348"",""pci"":""205"",""rsrp"":""-102.2"",""rsrq"":""-13.3"",""rssi"":""-80.3""},{""earfcn"":""3348"",""pci"":""337"",""rsrp"":""-109.5"",""rsrq"":""-20.0"",""rssi"":""-80.3""},{""earfcn"":""3348"",""pci"":""151"",""rsrp"":""-108.9"",""rsrq"":""-17.6"",""rssi"":""-82.5""}]"
2026-05-02T08:13:46.509111Z,,,QMI,lte,24214,62002,64007698,6200,224,-77.4,-13.5,-49.4,,,,,,,,,[]
2026-05-02T08:13:57.211882Z,,,QMI,lte,24214,62002,64007691,1850,98,-80.5,-8.4,-51.9,,,,,,,,,[]
2026-05-02T08:14:07.881064Z,,,QMI,lte,24214,62002,64007691,1850,98,-95.0,-12.8,-59.1,,,,,,,,,[]
2026-05-02T08:14:18.600725Z,,,QMI,lte,24214,62002,64007691,1850,98,-96.9,-14.8,-59.7,,,,,,,,,[]
2026-05-02T08:14:34.333314Z,,,QMI,lte,24214,62002,64007691,1850,98,-94.0,-11.9,-58.2,,,,,,,,,[]
2026-05-02T08:14:44.950423Z,,,QMI,lte,24214,62002,64007691,1850,98,-92.3,-13.9,-57.5,,,,,,,,,[]
2026-05-02T08:14:55.558216Z,,,QMI,lte,24214,62002,64007691,1850,98,-95.2,-13.7,-58.9,,,,,,,,,[]
2026-05-02T08:15:06.195777Z,,,QMI,lte,24214,62002,64007691,1850,98,-94.4,-13.3,-58.3,,,,,,,,,[]
