timestamp,gps_lat,gps_lon,qmi_tag,rat_mode,lte_plmn,lte_tac,lte_ecgi,lte_earfcn,lte_pci,lte_rsrp_dbm,lte_rsrq_db,lte_rssi_dbm,nr_plmn,nr_tac,nr_nci,nr_arfcn,nr_pci,nr_rsrp_dbm,nr_rsrq_db,nr_snr_db,lte_interfreq_neighbors_json
2026-04-28T07:11:01.850178Z,,,QMI,5gsa,,,,,,,,,24214,62002,16673833096,635328,117,-94.0,-11.0,15.0,[]
2026-04-28T07:11:09.539783Z,,,QMI,5gsa,,,,,,,,,24214,62002,16673833096,635328,117,-98.0,-12.0,19.0,[]
2026-04-28T07:11:15.013868Z,,,QMI,5gsa,,,,,,,,,24214,62002,16673833096,635328,199,-99.0,-13.0,3.5,[]
2026-04-28T07:11:23.121252Z,,,QMI,5gsa,,,,,,,,,24214,62002,17315103056,635328,113,-103.0,-15.0,2.5,[]
2026-04-28T07:11:31.090032Z,,,QMI,5gsa,,,,,,,,,24214,62002,20515225936,635328,139,-97.0,-12.0,9.0,[]
2026-04-28T07:11:36.672256Z,,,QMI,5gsa,,,,,,,,,24214,62002,20515225936,635328,139,-84.0,-11.0,23.0,[]
2026-04-28T07:11:42.392985Z,,,QMI,5gsa,,,,,,,,,24214,62002,20483768556,635328,235,-98.0,-12.0,7.0,[]
2026-04-28T07:11:48.902140Z,,,QMI,5gsa,,,,,,,,,24214,62002,20483768556,635328,235,-95.0,-12.0,10.0,[]
2026-04-28T07:11:54.801095Z,,,QMI,5gsa,,,,,,,,,24214,62002,20492615816,635328,50,-93.0,-11.0,10.5,[]
2026-04-28T07:12:00.293063Z,,,QMI,5gsa,,,,,,,,,24214,62002,20492615816,635328,50,-104.0,-15.0,4.0,[]
2026-04-28T07:12:05.862272Z,,,QMI,5gsa,,,,,,,,,24214,62002,20492615816,635328,50,-90.0,-11.0,21.5,[]
2026-04-28T07:12:12.642421Z,,,QMI,5gsa,,,,,,,,,24214,62002,20492615816,635328,50,-89.0,-11.0,15.0,[]
