timestamp,gps_lat,gps_lon,qmi_tag,rat_mode,lte_plmn,lte_tac,lte_ecgi,lte_earfcn,lte_pci,lte_rsrp_dbm,lte_rsrq_db,lte_rssi_dbm,nr_plmn,nr_tac,nr_nci,nr_arfcn,nr_pci,nr_rsrp_dbm,nr_rsrq_db,nr_snr_db,lte_interfreq_neighbors_json
2026-04-30T07:10:38.703214Z,,,QMI,nsa,24201,33131,51227910,1450,236,-84.9,-14.9,-49.7,,,,643296,,,,,"[{""earfcn"":""300"",""pci"":""224"",""rsrp"":""-82.4"",""rsrq"":""-11.4"",""rssi"":""-61.8""},{""earfcn"":""300"",""pci"":""266"",""rsrp"":""-91.5"",""rsrq"":""-17.0"",""rssi"":""-61.9""}]"
2026-04-30T07:10:45.954266Z,,,QMI,nsa,24201,33131,51227910,1450,236,-86.1,-12.5,-52.1,,,,643296,,,,,"[{""earfcn"":""300"",""pci"":""224"",""rsrp"":""-86.8"",""rsrq"":""-11.3"",""rssi"":""-55.9""},{""earfcn"":""300"",""pci"":""266"",""rsrp"":""-89.3"",""rsrq"":""-15.4"",""rssi"":""-65.3""},{""earfcn"":""300"",""pci"":""156"",""rsrp"":""-88.9"",""rsrq"":""-14.5"",""rssi"":""-65.3""}]"
2026-04-30T07:10:51.455170Z,,,QMI,nsa,24201,33131,51227910,1450,236,-85.3,-12.5,-52.1,,,,643296,,,,,"[{""earfcn"":""300"",""pci"":""224"",""rsrp"":""-84.7"",""rsrq"":""-9.7"",""rssi"":""-53.8""},{""earfcn"":""300"",""pci"":""156"",""rsrp"":""-84.6"",""rsrq"":""-14.5"",""rssi"":""-61.1""}]"
2026-04-30T07:10:57.705196Z,,,QMI,nsa,24201,33131,51227910,1450,236,-83.1,-13.1,-49.3,,,,643296,,,,,"[{""earfcn"":""300"",""pci"":""224"",""rsrp"":""-84.6"",""rsrq"":""-10.1"",""rssi"":""-63.5""},{""earfcn"":""300"",""pci"":""156"",""rsrp"":""-85.8"",""rsrq"":""-13.5"",""rssi"":""-63.7""},{""earfcn"":""300"",""pci"":""266"",""rsrp"":""-89.7"",""rsrq"":""-17.2"",""rssi"":""-63.7""}]"
2026-04-30T07:11:03.860523Z,,,QMI,nsa,24201,33131,51227910,1450,236,-85.3,-14.9,-50.2,,,,643296,,,,,"[{""earfcn"":""300"",""pci"":""224"",""rsrp"":""-87.8"",""rsrq"":""-11.9"",""rssi"":""-66.8""},{""earfcn"":""300"",""pci"":""156"",""rsrp"":""-89.6"",""rsrq"":""-13.7"",""rssi"":""-67.0""},{""earfcn"":""300"",""pci"":""266"",""rsrp"":""-94.0"",""rsrq"":""-18.0"",""rssi"":""-67.0""}]"
2026-04-30T07:11:09.384055Z,,,QMI,nsa,24201,33131,51227910,1450,236,-88.3,-14.3,-54.6,,,,643296,,,,,"[{""earfcn"":""300"",""pci"":""224"",""rsrp"":""-88.8"",""rsrq"":""-11.1"",""rssi"":""-64.4""},{""earfcn"":""300"",""pci"":""156"",""rsrp"":""-86.5"",""rsrq"":""-12.8"",""rssi"":""-64.8""}]"
2026-04-30T07:50:57.739268Z,,,QMI,5gsa,,,,,,,,,24214,62003,20644168001,431790,440,-96.0,-12.0,3.0,[]
2026-04-30T07:51:34.998816Z,,,QMI,5gsa,,,,,,,,,24214,62003,20644168001,431790,440,-98.0,-13.0,1.5,[]
2026-04-30T07:51:45.684254Z,,,QMI,5gsa,,,,,,,,,24214,62003,20644168001,431790,440,-99.0,-15.0,2.0,[]
2026-04-30T07:51:56.502097Z,,,QMI,5gsa,,,,,,,,,24214,62003,20644168001,431790,440,-92.0,-11.0,10.5,[]
