timestamp,download,upload,ping,server_lat,server_lon,server_name,server_country,server_sponsor,server_id,server_latency,share_url,client_lat,client_lon,gps_lat,gps_lon
2026-03-21T07:18:10.924961Z,200192980.4457815,3599235.0484859985,51.16,61.2298,7.1005,Sogndal,Norway,Sognenett AS,16182,51.16,,59.9452,10.7559,,
2026-03-21T07:29:43.169329Z,63298739.22836892,24217867.521346033,47.229,59.9494,10.7564,Oslo,Norway,NextGenTel AS,8018,47.229,http://www.speedtest.net/result/18982481602.png,59.9452,10.7559,,
2026-03-21T07:49:08.279947Z,4306215.763748652,688652.8161489321,57.719,59.9494,10.7564,Oslo,Norway,Sikt - Uninett,64688,57.719,,59.9452,10.7559,,
2026-03-21T08:06:30.383073Z,22629722.40359479,0.0,54.825,59.9494,10.7564,Oslo,Norway,Blix Solutions AS,32410,54.825,,59.9452,10.7559,,
2026-03-21T08:18:00.463431Z,103590.69523707175,0.0,49.219,59.9494,10.7564,Oslo,Norway,AVUR AS,18967,49.219,,59.9452,10.7559,,
2026-03-21T09:31:07.471670Z,0.0,0.0,73.252,59.9494,10.7564,Oslo,Norway,AVUR AS,18967,73.252,,59.9452,10.7559,,
2026-03-21T10:10:08.615731Z,15798.195528871995,0.0,80.899,59.9494,10.7564,Oslo,Norway,AVUR AS,18967,80.899,,59.9452,10.7559,,
2026-03-21T13:14:36.518578Z,5186877.51644045,0.0,79.805,59.9494,10.7564,Oslo,Norway,NextGenTel AS,8018,79.805,,59.9016,10.7343,,
2026-03-21T13:25:01.869203Z,0.0,0.0,55.579,55.5658,11.9617,Osted,Denmark,Osted Nettet ApS,51706,55.579,,59.9452,10.7559,,
2026-03-21T13:35:16.060707Z,40252689.94084031,18084178.692119293,48.147,55.5658,11.9617,Osted,Denmark,Osted Nettet ApS,51706,48.147,http://www.speedtest.net/result/18983327646.png,59.9452,10.7559,,
