timestamp,gps_lat,gps_lon,qmi_tag,rat_mode,lte_plmn,lte_tac,lte_ecgi,lte_earfcn,lte_pci,lte_rsrp_dbm,lte_rsrq_db,lte_rssi_dbm,nr_plmn,nr_tac,nr_nci,nr_arfcn,nr_pci,nr_rsrp_dbm,nr_rsrq_db,nr_snr_db,lte_interfreq_neighbors_json
2026-05-02T08:13:12.413949Z,,,QMI,lte,24201,33131,51294209,300,264,-92.1,-10.3,-61.8,,,,,,,,,[]
2026-05-02T08:13:34.348774Z,,,QMI,lte,24201,33131,51297280,300,264,-103.4,-20.0,-73.8,,,,,,,,,"[{""earfcn"":""1450"",""pci"":""283"",""rsrp"":""-100.1"",""rsrq"":""-19.3"",""rssi"":""-70.3""},{""earfcn"":""1450"",""pci"":""46"",""rsrp"":""-96.3"",""rsrq"":""-17.3"",""rssi"":""-69.9""},{""earfcn"":""1450"",""pci"":""284"",""rsrp"":""-91.6"",""rsrq"":""-12.5"",""rssi"":""-69.9""},{""earfcn"":""1450"",""pci"":""277"",""rsrp"":""-101.4"",""rsrq"":""-20.0"",""rssi"":""-69.9""},{""earfcn"":""1450"",""pci"":""26"",""rsrp"":""-97.3"",""rsrq"":""-16.5"",""rssi"":""-70.0""},{""earfcn"":""3150"",""pci"":""438"",""rsrp"":""-112.0"",""rsrq"":""-19.8"",""rssi"":""-83.0""},{""earfcn"":""3150"",""pci"":""7"",""rsrp"":""-114.6"",""rsrq"":""-17.1"",""rssi"":""-86.0""},{""earfcn"":""3150"",""pci"":""422"",""rsrp"":""-109.2"",""rsrq"":""-14.2"",""rssi"":""-85.8""},{""earfcn"":""3150"",""pci"":""84"",""rsrp"":""-111.7"",""rsrq"":""-16.6"",""rssi"":""-86.0""},{""earfcn"":""3150"",""pci"":""421"",""rsrp"":""-114.1"",""rsrq"":""-16.2"",""rssi"":""-85.1""},{""earfcn"":""3348"",""pci"":""384"",""rsrp"":""-117.1"",""rsrq"":""-18.3"",""rssi"":""-89.4""},{""earfcn"":""3348"",""pci"":""205"",""rsrp"":""-116.0"",""rsrq"":""-17.6"",""rssi"":""-88.0""},{""earfcn"":""3348"",""pci"":""152"",""rsrp"":""-111.8"",""rsrq"":""-14.5"",""rssi"":""-88.0""},{""earfcn"":""3348"",""pci"":""71"",""rsrp"":""-118.9"",""rsrq"":""-20.0"",""rssi"":""-89.4""},{""earfcn"":""3348"",""pci"":""151"",""rsrp"":""-116.1"",""rsrq"":""-18.1"",""rssi"":""-88.0""}]"
2026-05-02T08:13:50.035187Z,,,QMI,lte,24201,33131,51297280,300,93,-90.3,-12.2,-66.2,,,,,,,,,"[{""earfcn"":""1450"",""pci"":""26"",""rsrp"":""-93.3"",""rsrq"":""-20.0"",""rssi"":""-63.9""},{""earfcn"":""1450"",""pci"":""170"",""rsrp"":""-91.4"",""rsrq"":""-18.6"",""rssi"":""-62.8""},{""earfcn"":""1450"",""pci"":""284"",""rsrp"":""-89.9"",""rsrq"":""-16.9"",""rssi"":""-63.9""},{""earfcn"":""1450"",""pci"":""282"",""rsrp"":""-86.0"",""rsrq"":""-13.2"",""rssi"":""-63.9""},{""earfcn"":""3150"",""pci"":""340"",""rsrp"":""-100.8"",""rsrq"":""-16.2"",""rssi"":""-75.7""},{""earfcn"":""3150"",""pci"":""420"",""rsrp"":""-101.6"",""rsrq"":""-17.5"",""rssi"":""-75.7""},{""earfcn"":""3150"",""pci"":""422"",""rsrp"":""-97.5"",""rsrq"":""-12.9"",""rssi"":""-75.7""},{""earfcn"":""3150"",""pci"":""84"",""rsrp"":""-105.4"",""rsrq"":""-18.3"",""rssi"":""-75.7""},{""earfcn"":""3348"",""pci"":""71"",""rsrp"":""-107.7"",""rsrq"":""-20.0"",""rssi"":""-77.8""},{""earfcn"":""3348"",""pci"":""150"",""rsrp"":""-107.3"",""rsrq"":""-16.5"",""rssi"":""-77.8""},{""earfcn"":""3348"",""pci"":""152"",""rsrp"":""-98.8"",""rsrq"":""-11.8"",""rssi"":""-77.8""},{""earfcn"":""3348"",""pci"":""414"",""rsrp"":""-105.1"",""rsrq"":""-15.9"",""rssi"":""-77.8""}]"
2026-05-02T08:14:00.690873Z,,,QMI,lte,24201,33131,51215619,300,247,-98.0,-18.7,-70.1,,,,,,,,,"[{""earfcn"":""3150"",""pci"":""93"",""rsrp"":""-100.4"",""rsrq"":""-9.9"",""rssi"":""-82.7""},{""earfcn"":""3150"",""pci"":""420"",""rsrp"":""-108.3"",""rsrq"":""-15.6"",""rssi"":""-82.7""},{""earfcn"":""3150"",""pci"":""422"",""rsrp"":""-108.0"",""rsrq"":""-16.9"",""rssi"":""-82.7""},{""earfcn"":""3150"",""pci"":""84"",""rsrp"":""-109.9"",""rsrq"":""-17.4"",""rssi"":""-82.7""},{""earfcn"":""1450"",""pci"":""50"",""rsrp"":""-89.8"",""rsrq"":""-14.8"",""rssi"":""-64.4""},{""earfcn"":""1450"",""pci"":""26"",""rsrp"":""-88.1"",""rsrq"":""-14.4"",""rssi"":""-64.4""},{""earfcn"":""1450"",""pci"":""284"",""rsrp"":""-89.7"",""rsrq"":""-14.4"",""rssi"":""-64.4""}]"
2026-05-02T08:14:11.309893Z,,,QMI,lte,24201,33131,51215619,300,483,-85.0,-9.1,-55.5,,,,,,,,,"[{""earfcn"":""3150"",""pci"":""93"",""rsrp"":""-91.1"",""rsrq"":""-6.9"",""rssi"":""-75.2""},{""earfcn"":""3150"",""pci"":""94"",""rsrp"":""-106.8"",""rsrq"":""-19.6"",""rssi"":""-75.2""},{""earfcn"":""3150"",""pci"":""84"",""rsrp"":""-100.6"",""rsrq"":""-16.9"",""rssi"":""-75.2""},{""earfcn"":""1450"",""pci"":""50"",""rsrp"":""-82.6"",""rsrq"":""-9.0"",""rssi"":""-63.1""},{""earfcn"":""1450"",""pci"":""26"",""rsrp"":""-91.0"",""rsrq"":""-18.7"",""rssi"":""-63.1""},{""earfcn"":""1450"",""pci"":""284"",""rsrp"":""-93.8"",""rsrq"":""-17.0"",""rssi"":""-65.2""},{""earfcn"":""1450"",""pci"":""49"",""rsrp"":""-85.9"",""rsrq"":""-13.5"",""rssi"":""-63.1""}]"
2026-05-02T08:14:21.918895Z,,,QMI,lte,24201,33131,51215619,300,483,-84.4,-9.8,-55.2,,,,,,,,,"[{""earfcn"":""3150"",""pci"":""93"",""rsrp"":""-92.4"",""rsrq"":""-7.9"",""rssi"":""-75.5""},{""earfcn"":""3150"",""pci"":""94"",""rsrp"":""-99.4"",""rsrq"":""-12.0"",""rssi"":""-75.5""},{""earfcn"":""3150"",""pci"":""84"",""rsrp"":""-101.5"",""rsrq"":""-17.3"",""rssi"":""-75.5""},{""earfcn"":""1450"",""pci"":""50"",""rsrp"":""-80.3"",""rsrq"":""-9.8"",""rssi"":""-61.3""},{""earfcn"":""1450"",""pci"":""26"",""rsrp"":""-89.3"",""rsrq"":""-17.8"",""rssi"":""-62.5""},{""earfcn"":""1450"",""pci"":""49"",""rsrp"":""-87.1"",""rsrq"":""-14.7"",""rssi"":""-61.3""}]"
2026-05-02T08:14:32.533846Z,,,QMI,lte,24201,33131,51215619,300,483,-79.4,-9.1,-51.0,,,,,,,,,"[{""earfcn"":""3150"",""pci"":""93"",""rsrp"":""-89.6"",""rsrq"":""-7.4"",""rssi"":""-72.8""},{""earfcn"":""3150"",""pci"":""94"",""rsrp"":""-102.3"",""rsrq"":""-18.9"",""rssi"":""-72.8""},{""earfcn"":""3150"",""pci"":""84"",""rsrp"":""-100.1"",""rsrq"":""-17.4"",""rssi"":""-72.8""},{""earfcn"":""1450"",""pci"":""50"",""rsrp"":""-80.5"",""rsrq"":""-7.9"",""rssi"":""-63.8""},{""earfcn"":""1450"",""pci"":""26"",""rsrp"":""-87.1"",""rsrq"":""-18.6"",""rssi"":""-56.5""},{""earfcn"":""1450"",""pci"":""49"",""rsrp"":""-91.2"",""rsrq"":""-16.6"",""rssi"":""-63.8""}]"
2026-05-02T08:14:43.265791Z,,,QMI,lte,24201,33131,51215619,300,483,-78.6,-8.8,-49.9,,,,,,,,,"[{""earfcn"":""3150"",""pci"":""93"",""rsrp"":""-88.7"",""rsrq"":""-7.1"",""rssi"":""-72.7""},{""earfcn"":""3150"",""pci"":""94"",""rsrp"":""-101.6"",""rsrq"":""-15.1"",""rssi"":""-72.7""},{""earfcn"":""1450"",""pci"":""50"",""rsrp"":""-80.8"",""rsrq"":""-9.8"",""rssi"":""-59.9""},{""earfcn"":""1450"",""pci"":""49"",""rsrp"":""-86.9"",""rsrq"":""-15.7"",""rssi"":""-59.9""},{""earfcn"":""1450"",""pci"":""294"",""rsrp"":""-90.1"",""rsrq"":""-20.0"",""rssi"":""-59.9""}]"
2026-05-02T08:14:53.968358Z,,,QMI,lte,24201,33131,51215619,300,483,-83.8,-9.3,-54.8,,,,,,,,,"[{""earfcn"":""3150"",""pci"":""93"",""rsrp"":""-95.0"",""rsrq"":""-7.4"",""rssi"":""-78.0""},{""earfcn"":""3150"",""pci"":""94"",""rsrp"":""-106.5"",""rsrq"":""-18.7"",""rssi"":""-78.0""},{""earfcn"":""3150"",""pci"":""84"",""rsrp"":""-105.0"",""rsrq"":""-15.8"",""rssi"":""-78.0""},{""earfcn"":""1450"",""pci"":""50"",""rsrp"":""-82.5"",""rsrq"":""-9.5"",""rssi"":""-64.0""},{""earfcn"":""1450"",""pci"":""49"",""rsrp"":""-90.3"",""rsrq"":""-17.1"",""rssi"":""-64.0""},{""earfcn"":""1450"",""pci"":""26"",""rsrp"":""-91.0"",""rsrq"":""-17.8"",""rssi"":""-64.0""}]"
2026-05-02T08:15:04.675949Z,,,QMI,lte,24201,33131,51215619,300,483,-83.7,-10.2,-53.3,,,,,,,,,"[{""earfcn"":""3150"",""pci"":""93"",""rsrp"":""-99.0"",""rsrq"":""-8.6"",""rssi"":""-79.3""},{""earfcn"":""3150"",""pci"":""94"",""rsrp"":""-111.1"",""rsrq"":""-20.0"",""rssi"":""-79.3""},{""earfcn"":""3150"",""pci"":""84"",""rsrp"":""-104.5"",""rsrq"":""-16.2"",""rssi"":""-79.3""},{""earfcn"":""3150"",""pci"":""425"",""rsrp"":""-109.1"",""rsrq"":""-20.0"",""rssi"":""-79.3""},{""earfcn"":""3150"",""pci"":""422"",""rsrp"":""-102.5"",""rsrq"":""-16.2"",""rssi"":""-77.4""},{""earfcn"":""1450"",""pci"":""50"",""rsrp"":""-80.8"",""rsrq"":""-8.1"",""rssi"":""-63.7""},{""earfcn"":""1450"",""pci"":""49"",""rsrp"":""-87.0"",""rsrq"":""-14.4"",""rssi"":""-63.7""},{""earfcn"":""1450"",""pci"":""240"",""rsrp"":""-88.6"",""rsrq"":""-19.0"",""rssi"":""-60.4""},{""earfcn"":""1450"",""pci"":""26"",""rsrp"":""-90.6"",""rsrq"":""-17.3"",""rssi"":""-63.7""}]"
