timestamp,gps_lat,gps_lon,qmi_tag,rat_mode,lte_plmn,lte_tac,lte_ecgi,lte_earfcn,lte_pci,lte_rsrp_dbm,lte_rsrq_db,lte_rssi_dbm,nr_plmn,nr_tac,nr_nci,nr_arfcn,nr_pci,nr_rsrp_dbm,nr_rsrq_db,nr_snr_db,lte_interfreq_neighbors_json
2026-04-30T07:11:03.121610Z,,,QMI,lte,24201,33131,51227655,300,224,-83.8,-8.8,-54.6,,,,,,,,,[]
2026-04-30T07:11:10.002553Z,,,QMI,lte,24201,33131,51227655,300,224,-88.1,-12.9,-54.7,,,,,,,,,[]
2026-04-30T07:55:30.076105Z,,,QMI,lte,24201,33128,52180480,1450,167,-94.6,-20.0,-64.8,,,,,,,,,"[{""earfcn"":""3750"",""pci"":""88"",""rsrp"":""-77.4"",""rsrq"":""-9.6"",""rssi"":""-58.7""},{""earfcn"":""3750"",""pci"":""89"",""rsrp"":""-84.8"",""rsrq"":""-17.0"",""rssi"":""-58.7""},{""earfcn"":""300"",""pci"":""142"",""rsrp"":""-95.6"",""rsrq"":""-11.9"",""rssi"":""-74.7""}]"
2026-04-30T08:11:11.010261Z,,,QMI,lte,24201,33128,52180480,1450,166,-86.1,-15.6,-50.0,,,,,,,,,"[{""earfcn"":""3150"",""pci"":""256"",""rsrp"":""-106.2"",""rsrq"":""-11.8"",""rssi"":""-86.0""},{""earfcn"":""3150"",""pci"":""257"",""rsrp"":""-111.8"",""rsrq"":""-18.0"",""rssi"":""-86.0""}]"
2026-04-30T08:11:16.585484Z,,,QMI,lte,24201,33128,52180480,1450,166,-80.4,-9.4,-50.2,,,,,,,,,"[{""earfcn"":""3150"",""pci"":""256"",""rsrp"":""-103.4"",""rsrq"":""-10.3"",""rssi"":""-85.3""},{""earfcn"":""3150"",""pci"":""257"",""rsrp"":""-111.8"",""rsrq"":""-18.8"",""rssi"":""-85.3""}]"
2026-04-30T08:11:22.153789Z,,,QMI,lte,24201,33128,52180480,1450,166,-85.4,-10.5,-55.4,,,,,,,,,"[{""earfcn"":""3348"",""pci"":""106"",""rsrp"":""-101.3"",""rsrq"":""-8.5"",""rssi"":""-83.5""},{""earfcn"":""3348"",""pci"":""107"",""rsrp"":""-111.0"",""rsrq"":""-18.3"",""rssi"":""-83.5""},{""earfcn"":""300"",""pci"":""142"",""rsrp"":""-96.7"",""rsrq"":""-11.3"",""rssi"":""-76.5""},{""earfcn"":""3150"",""pci"":""256"",""rsrp"":""-101.9"",""rsrq"":""-9.6"",""rssi"":""-82.8""},{""earfcn"":""3150"",""pci"":""257"",""rsrp"":""-109.4"",""rsrq"":""-17.3"",""rssi"":""-81.3""}]"
2026-04-30T08:11:27.793712Z,,,QMI,lte,24201,33128,52180480,1450,166,-82.2,-10.8,-51.5,,,,,,,,,"[{""earfcn"":""3348"",""pci"":""106"",""rsrp"":""-102.2"",""rsrq"":""-13.1"",""rssi"":""-79.8""},{""earfcn"":""3348"",""pci"":""107"",""rsrp"":""-105.6"",""rsrq"":""-16.8"",""rssi"":""-79.8""},{""earfcn"":""300"",""pci"":""142"",""rsrp"":""-90.9"",""rsrq"":""-10.3"",""rssi"":""-71.7""},{""earfcn"":""300"",""pci"":""18"",""rsrp"":""-106.8"",""rsrq"":""-20.0"",""rssi"":""-77.4""},{""earfcn"":""3150"",""pci"":""256"",""rsrp"":""-99.8"",""rsrq"":""-14.9"",""rssi"":""-75.4""},{""earfcn"":""3150"",""pci"":""257"",""rsrp"":""-107.1"",""rsrq"":""-18.4"",""rssi"":""-79.4""}]"
2026-04-30T08:11:33.479125Z,,,QMI,lte,24201,33128,52180480,1450,166,-82.7,-13.5,-49.5,,,,,,,,,"[{""earfcn"":""3348"",""pci"":""106"",""rsrp"":""-104.2"",""rsrq"":""-8.1"",""rssi"":""-88.4""},{""earfcn"":""3348"",""pci"":""107"",""rsrp"":""-110.0"",""rsrq"":""-13.8"",""rssi"":""-88.4""}]"
2026-04-30T08:11:39.009179Z,,,QMI,lte,24201,33128,52180480,1450,166,-81.6,-10.0,-51.6,,,,,,,,,"[{""earfcn"":""3348"",""pci"":""106"",""rsrp"":""-99.2"",""rsrq"":""-7.5"",""rssi"":""-83.9""},{""earfcn"":""3348"",""pci"":""107"",""rsrp"":""-106.4"",""rsrq"":""-12.0"",""rssi"":""-83.9""}]"
2026-04-30T08:11:44.603997Z,,,QMI,lte,24201,33128,52180480,1450,166,-81.7,-10.9,-51.1,,,,,,,,,"[{""earfcn"":""3348"",""pci"":""106"",""rsrp"":""-98.6"",""rsrq"":""-10.4"",""rssi"":""-79.3""},{""earfcn"":""3348"",""pci"":""107"",""rsrp"":""-101.2"",""rsrq"":""-14.2"",""rssi"":""-79.3""}]"
2026-04-30T08:11:50.543396Z,,,QMI,lte,24201,33128,52180480,1450,166,-83.9,-10.3,-54.2,,,,,,,,,"[{""earfcn"":""3348"",""pci"":""106"",""rsrp"":""-98.6"",""rsrq"":""-10.4"",""rssi"":""-79.3""},{""earfcn"":""3348"",""pci"":""107"",""rsrp"":""-101.2"",""rsrq"":""-14.2"",""rssi"":""-79.3""}]"
2026-04-30T08:11:56.142244Z,,,QMI,lte,24201,33128,52180497,300,142,-86.2,-9.8,-56.0,,,,,,,,,"[{""earfcn"":""3348"",""pci"":""106"",""rsrp"":""-100.8"",""rsrq"":""-9.0"",""rssi"":""-82.9""},{""earfcn"":""3348"",""pci"":""107"",""rsrp"":""-107.3"",""rsrq"":""-10.9"",""rssi"":""-82.9""},{""earfcn"":""1450"",""pci"":""166"",""rsrp"":""-83.2"",""rsrq"":""-9.6"",""rssi"":""-64.8""},{""earfcn"":""1450"",""pci"":""167"",""rsrp"":""-88.1"",""rsrq"":""-14.5"",""rssi"":""-64.9""},{""earfcn"":""3150"",""pci"":""256"",""rsrp"":""-102.9"",""rsrq"":""-9.7"",""rssi"":""-84.1""},{""earfcn"":""3150"",""pci"":""257"",""rsrp"":""-106.2"",""rsrq"":""-13.5"",""rssi"":""-84.1""}]"
2026-04-30T08:12:01.736293Z,,,QMI,lte,24201,33128,52180497,300,142,-90.3,-10.9,-59.1,,,,,,,,,"[{""earfcn"":""3348"",""pci"":""106"",""rsrp"":""-106.3"",""rsrq"":""-9.0"",""rssi"":""-88.7""},{""earfcn"":""3348"",""pci"":""107"",""rsrp"":""-114.0"",""rsrq"":""-12.1"",""rssi"":""-88.7""},{""earfcn"":""1450"",""pci"":""166"",""rsrp"":""-83.8"",""rsrq"":""-10.0"",""rssi"":""-64.5""},{""earfcn"":""1450"",""pci"":""167"",""rsrp"":""-90.3"",""rsrq"":""-16.2"",""rssi"":""-64.5""},{""earfcn"":""1450"",""pci"":""46"",""rsrp"":""-90.2"",""rsrq"":""-15.2"",""rssi"":""-64.5""},{""earfcn"":""3150"",""pci"":""256"",""rsrp"":""-115.0"",""rsrq"":""-14.8"",""rssi"":""-90.1""},{""earfcn"":""3150"",""pci"":""257"",""rsrp"":""-110.6"",""rsrq"":""-10.7"",""rssi"":""-90.1""}]"
2026-04-30T08:12:07.286435Z,,,QMI,lte,24201,33128,52180497,300,142,-90.2,-10.9,-59.4,,,,,,,,,[]
2026-04-30T08:12:12.937030Z,,,QMI,lte,24201,33128,52180497,300,142,-91.1,-15.5,-54.4,,,,,,,,,[]
2026-04-30T08:12:18.474367Z,,,QMI,lte,24201,33128,52180497,300,142,-88.9,-11.1,-57.6,,,,,,,,,[]
