timestamp,gps_lat,gps_lon,qmi_tag,rat_mode,lte_plmn,lte_tac,lte_ecgi,lte_earfcn,lte_pci,lte_rsrp_dbm,lte_rsrq_db,lte_rssi_dbm,nr_plmn,nr_tac,nr_nci,nr_arfcn,nr_pci,nr_rsrp_dbm,nr_rsrq_db,nr_snr_db,lte_interfreq_neighbors_json
2026-04-28T07:11:30.039974Z,,,QMI,lte,24201,33131,51227908,3150,387,-80.6,-6.7,-53.8,,,,,,,,,"[{""earfcn"":""1450"",""pci"":""234"",""rsrp"":""-77.8"",""rsrq"":""-10.5"",""rssi"":""-57.8""},{""earfcn"":""1450"",""pci"":""259"",""rsrp"":""-83.5"",""rsrq"":""-16.8"",""rssi"":""-57.8""},{""earfcn"":""1450"",""pci"":""276"",""rsrp"":""-77.5"",""rsrq"":""-16.9"",""rssi"":""-51.6""},{""earfcn"":""300"",""pci"":""222"",""rsrp"":""-75.0"",""rsrq"":""-7.6"",""rssi"":""-58.5""},{""earfcn"":""300"",""pci"":""156"",""rsrp"":""-81.9"",""rsrq"":""-14.3"",""rssi"":""-58.6""},{""earfcn"":""300"",""pci"":""266"",""rsrp"":""-96.1"",""rsrq"":""-20.0"",""rssi"":""-58.8""}]"
2026-04-28T07:11:37.342788Z,,,QMI,lte,24201,33131,51227908,3150,387,-95.6,-8.3,-66.4,,,,,,,,,"[{""earfcn"":""1450"",""pci"":""234"",""rsrp"":""-81.2"",""rsrq"":""-10.2"",""rssi"":""-62.8""},{""earfcn"":""1450"",""pci"":""259"",""rsrp"":""-85.1"",""rsrq"":""-14.6"",""rssi"":""-62.8""},{""earfcn"":""1450"",""pci"":""46"",""rsrp"":""-86.3"",""rsrq"":""-15.7"",""rssi"":""-62.9""},{""earfcn"":""300"",""pci"":""222"",""rsrp"":""-88.3"",""rsrq"":""-8.7"",""rssi"":""-71.8""},{""earfcn"":""3348"",""pci"":""399"",""rsrp"":""-103.0"",""rsrq"":""-10.4"",""rssi"":""-82.2""},{""earfcn"":""3348"",""pci"":""386"",""rsrp"":""-103.7"",""rsrq"":""-13.8"",""rssi"":""-82.2""}]"
2026-04-28T07:11:43.584277Z,,,QMI,lte,24201,33131,51227908,3150,387,-97.7,-9.2,-68.1,,,,,,,,,"[{""earfcn"":""1450"",""pci"":""234"",""rsrp"":""-81.2"",""rsrq"":""-10.2"",""rssi"":""-62.8""},{""earfcn"":""1450"",""pci"":""259"",""rsrp"":""-85.1"",""rsrq"":""-14.6"",""rssi"":""-62.8""},{""earfcn"":""1450"",""pci"":""46"",""rsrp"":""-86.3"",""rsrq"":""-15.7"",""rssi"":""-62.9""},{""earfcn"":""300"",""pci"":""222"",""rsrp"":""-88.3"",""rsrq"":""-8.7"",""rssi"":""-71.8""},{""earfcn"":""3348"",""pci"":""399"",""rsrp"":""-103.0"",""rsrq"":""-10.4"",""rssi"":""-82.2""},{""earfcn"":""3348"",""pci"":""386"",""rsrp"":""-103.7"",""rsrq"":""-13.8"",""rssi"":""-82.2""}]"
2026-04-28T07:11:49.730913Z,,,QMI,lte,24201,33131,51294470,3150,440,-86.3,-8.4,-58.0,,,,,,,,,"[{""earfcn"":""1450"",""pci"":""234"",""rsrp"":""-87.9"",""rsrq"":""-13.8"",""rssi"":""-66.1""},{""earfcn"":""1450"",""pci"":""259"",""rsrp"":""-98.9"",""rsrq"":""-20.0"",""rssi"":""-66.1""},{""earfcn"":""1450"",""pci"":""46"",""rsrp"":""-91.5"",""rsrq"":""-17.7"",""rssi"":""-66.1""},{""earfcn"":""300"",""pci"":""222"",""rsrp"":""-95.5"",""rsrq"":""-13.5"",""rssi"":""-71.9""},{""earfcn"":""3348"",""pci"":""399"",""rsrp"":""-117.1"",""rsrq"":""-20.0"",""rssi"":""-82.7""},{""earfcn"":""3348"",""pci"":""386"",""rsrp"":""-97.5"",""rsrq"":""-7.1"",""rssi"":""-82.7""}]"
2026-04-28T07:11:55.951636Z,,,QMI,lte,24201,33131,51294470,3150,440,-84.5,-10.3,-53.8,,,,,,,,,"[{""earfcn"":""1450"",""pci"":""234"",""rsrp"":""-87.9"",""rsrq"":""-13.8"",""rssi"":""-66.1""},{""earfcn"":""1450"",""pci"":""259"",""rsrp"":""-98.9"",""rsrq"":""-20.0"",""rssi"":""-66.1""},{""earfcn"":""1450"",""pci"":""46"",""rsrp"":""-91.5"",""rsrq"":""-17.7"",""rssi"":""-66.1""},{""earfcn"":""300"",""pci"":""222"",""rsrp"":""-95.5"",""rsrq"":""-13.5"",""rssi"":""-71.9""},{""earfcn"":""3348"",""pci"":""399"",""rsrp"":""-117.1"",""rsrq"":""-20.0"",""rssi"":""-82.7""},{""earfcn"":""3348"",""pci"":""386"",""rsrp"":""-97.5"",""rsrq"":""-7.1"",""rssi"":""-82.7""}]"
2026-04-28T07:12:02.022149Z,,,QMI,lte,24201,33131,51294470,3150,440,-96.0,-10.0,-62.3,,,,,,,,,"[{""earfcn"":""1450"",""pci"":""276"",""rsrp"":""-88.2"",""rsrq"":""-8.5"",""rssi"":""-70.7""},{""earfcn"":""1450"",""pci"":""262"",""rsrp"":""-96.8"",""rsrq"":""-14.0"",""rssi"":""-73.9""},{""earfcn"":""300"",""pci"":""266"",""rsrp"":""-90.4"",""rsrq"":""-9.6"",""rssi"":""-73.3""},{""earfcn"":""300"",""pci"":""180"",""rsrp"":""-99.9"",""rsrq"":""-18.9"",""rssi"":""-73.2""},{""earfcn"":""300"",""pci"":""264"",""rsrp"":""-98.5"",""rsrq"":""-16.2"",""rssi"":""-73.3""},{""earfcn"":""3348"",""pci"":""386"",""rsrp"":""-100.0"",""rsrq"":""-8.0"",""rssi"":""-85.9""},{""earfcn"":""3348"",""pci"":""405"",""rsrp"":""-106.8"",""rsrq"":""-13.7"",""rssi"":""-84.3""}]"
2026-04-28T07:12:13.194110Z,,,QMI,lte,24201,33131,51294470,3150,440,-97.7,-10.5,-68.0,,,,,,,,,"[{""earfcn"":""1450"",""pci"":""276"",""rsrp"":""-86.9"",""rsrq"":""-13.0"",""rssi"":""-62.9""},{""earfcn"":""1450"",""pci"":""262"",""rsrp"":""-93.4"",""rsrq"":""-19.9"",""rssi"":""-63.3""},{""earfcn"":""1450"",""pci"":""277"",""rsrp"":""-84.2"",""rsrq"":""-11.5"",""rssi"":""-62.9""},{""earfcn"":""300"",""pci"":""266"",""rsrp"":""-88.5"",""rsrq"":""-12.7"",""rssi"":""-66.7""},{""earfcn"":""300"",""pci"":""180"",""rsrp"":""-96.1"",""rsrq"":""-17.6"",""rssi"":""-66.8""},{""earfcn"":""300"",""pci"":""264"",""rsrp"":""-85.7"",""rsrq"":""-9.0"",""rssi"":""-66.7""},{""earfcn"":""300"",""pci"":""265"",""rsrp"":""-100.3"",""rsrq"":""-19.8"",""rssi"":""-71.1""},{""earfcn"":""3348"",""pci"":""386"",""rsrp"":""-98.3"",""rsrq"":""-7.6"",""rssi"":""-81.9""},{""earfcn"":""3348"",""pci"":""405"",""rsrp"":""-108.7"",""rsrq"":""-17.3"",""rssi"":""-81.8""},{""earfcn"":""3348"",""pci"":""384"",""rsrp"":""-100.0"",""rsrq"":""-9.1"",""rssi"":""-81.9""},{""earfcn"":""3348"",""pci"":""460"",""rsrp"":""-102.1"",""rsrq"":""-18.1"",""rssi"":""-73.7""},{""earfcn"":""3348"",""pci"":""385"",""rsrp"":""-114.1"",""rsrq"":""-20.0"",""rssi"":""-81.9""}]"
2026-04-28T07:12:20.446995Z,,,QMI,lte,24201,33131,51294475,3150,438,-87.2,-8.5,-59.0,,,,,,,,,"[{""earfcn"":""1450"",""pci"":""277"",""rsrp"":""-83.4"",""rsrq"":""-7.7"",""rssi"":""-65.9""},{""earfcn"":""1450"",""pci"":""276"",""rsrp"":""-83.9"",""rsrq"":""-10.2"",""rssi"":""-65.9""},{""earfcn"":""300"",""pci"":""264"",""rsrp"":""-86.9"",""rsrq"":""-10.8"",""rssi"":""-68.3""},{""earfcn"":""300"",""pci"":""266"",""rsrp"":""-90.4"",""rsrq"":""-14.4"",""rssi"":""-68.3""},{""earfcn"":""3348"",""pci"":""384"",""rsrp"":""-100.5"",""rsrq"":""-12.7"",""rssi"":""-78.0""},{""earfcn"":""3348"",""pci"":""405"",""rsrp"":""-106.3"",""rsrq"":""-20.0"",""rssi"":""-78.1""}]"
2026-04-28T07:12:29.056622Z,,,QMI,lte,24201,33131,51294475,3150,438,-80.7,-7.8,-52.0,,,,,,,,,"[{""earfcn"":""1450"",""pci"":""277"",""rsrp"":""-83.4"",""rsrq"":""-7.7"",""rssi"":""-65.9""},{""earfcn"":""1450"",""pci"":""276"",""rsrp"":""-83.9"",""rsrq"":""-10.2"",""rssi"":""-65.9""},{""earfcn"":""300"",""pci"":""264"",""rsrp"":""-86.9"",""rsrq"":""-10.8"",""rssi"":""-68.3""},{""earfcn"":""300"",""pci"":""266"",""rsrp"":""-90.4"",""rsrq"":""-14.4"",""rssi"":""-68.3""},{""earfcn"":""3348"",""pci"":""384"",""rsrp"":""-100.5"",""rsrq"":""-12.7"",""rssi"":""-78.0""},{""earfcn"":""3348"",""pci"":""405"",""rsrp"":""-106.3"",""rsrq"":""-20.0"",""rssi"":""-78.1""}]"
2026-04-28T07:12:36.269074Z,,,QMI,lte,24201,33131,51294475,3150,438,-83.3,-7.8,-55.5,,,,,,,,,"[{""earfcn"":""1450"",""pci"":""277"",""rsrp"":""-83.4"",""rsrq"":""-7.7"",""rssi"":""-65.9""},{""earfcn"":""1450"",""pci"":""276"",""rsrp"":""-83.9"",""rsrq"":""-10.2"",""rssi"":""-65.9""},{""earfcn"":""300"",""pci"":""264"",""rsrp"":""-86.9"",""rsrq"":""-10.8"",""rssi"":""-68.3""},{""earfcn"":""300"",""pci"":""266"",""rsrp"":""-90.4"",""rsrq"":""-14.4"",""rssi"":""-68.3""},{""earfcn"":""3348"",""pci"":""384"",""rsrp"":""-100.5"",""rsrq"":""-12.7"",""rssi"":""-78.0""},{""earfcn"":""3348"",""pci"":""405"",""rsrp"":""-106.3"",""rsrq"":""-20.0"",""rssi"":""-78.1""}]"
